author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/295910350/;Санкт-Петербург;sale;flat;5;6;3;135.0;52650000;Центральный; Некрасова;40;Чернышевская;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297905237/;Санкт-Петербург;sale;flat;17;27;3;70.85;13728507;Выборгский;Заречная ;52к1;;Северная долина
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/296650965/;Санкт-Петербург;sale;flat;8;9;3;65.0;7890000;Колпинский;бульвар Трудящихся;5;;
GloraX;developer;https://spb.cian.ru/sale/flat/279506984/;Санкт-Петербург;sale;flat;4;20;3;86.4;22359999;Василеостровский; Челюскина;8;;Golden City
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/282553305/;Санкт-Петербург;sale;flat;5;5;3;76.2;33500000;Центральный;Большая Морская ;7;Адмиралтейская;
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658253/;Санкт-Петербург;sale;flat;3;4;3;80.6;17424622;Пушкинский;;;Купчино;Пулковский дом ЖК
ТВОЁ ПРОСТРАНСТВО;real_estate_agent;https://spb.cian.ru/sale/flat/298648287/;Санкт-Петербург;sale;flat;2;11;3;55.0;10500000;Калининский;проспект Просвещения;84К1;Гражданский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299127539/;Санкт-Петербург;sale;flat;7;12;3;91.77;28600349;Василеостровский;Уральская ;;Василеостровская;Amber Club
КАПИТАЛ;real_estate_agent;https://spb.cian.ru/sale/flat/297960621/;Санкт-Петербург;sale;flat;11;13;3;82.6;12400000;Красногвардейский;проспект Косыгина;13;Улица Дыбенко;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/293031185/;Санкт-Петербург;sale;flat;3;12;3;85.95;20926246;Выборгский;Светлановское;;Удельная;ID Svetlanovskiy
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/291528303/;Санкт-Петербург;sale;flat;7;8;3;141.2;54500000;Центральный;9-я Советская ;5;Площадь Восстания;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754101/;Санкт-Петербург;sale;flat;7;8;3;92.29;38623365;Василеостровский;;;Горный институт;Империал Клаб ЖК
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299507378/;Санкт-Петербург;sale;flat;4;21;3;104.0;25500000;Красносельский;Петергофское шоссе;45;Проспект Ветеранов;Жемчужная симфония
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754123/;Санкт-Петербург;sale;flat;6;7;3;121.05;47391075;Василеостровский;;;Горный институт;Империал Клаб ЖК
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/299191555/;Санкт-Петербург;sale;flat;2;10;3;68.4;25650000;Петроградский;Аптекарский проспект;18;Петроградская;Skandi Klubb
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/283671570/;Санкт-Петербург;sale;flat;6;12;3;111.08;25550454;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
M-Union;real_estate_agent;https://spb.cian.ru/sale/flat/298093953/;Санкт-Петербург;sale;flat;13;21;3;125.0;45000000;Красногвардейский;Большеохтинский проспект;9;Новочеркасская;Большеохтинский 9
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754166/;Санкт-Петербург;sale;flat;6;9;3;87.65;30700245;Невский;Невская застава;;Елизаровская;Астра Марин ЖК
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/299187559/;Санкт-Петербург;sale;flat;4;8;3;112.8;37224000;Петроградский; Графтио;5;Петроградская;
Отделстрой;developer;https://spb.cian.ru/sale/flat/265735769/;Санкт-Петербург;sale;flat;9;12;3;84.36;21660000;Выборгский;Большой Сампсониевский проспект;70к3;Выборгская;Новый Лесснер
АДРЕС ЭСТЕЙТ;real_estate_agent;https://spb.cian.ru/sale/flat/288600092/;Санкт-Петербург;sale;flat;2;13;3;87.1;15299000;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
Красная Стрела;developer;https://spb.cian.ru/sale/flat/291720453/;Санкт-Петербург;sale;flat;5;9;3;86.51;29101108;Василеостровский;7-я Васильевского острова линия;84;Василеостровская;Регенбоген
АРИН;real_estate_agent;https://spb.cian.ru/sale/flat/297849291/;Санкт-Петербург;sale;flat;12;14;3;81.2;22500000;Московский; Типанова;36к1;Московская;
GloraX;developer;https://spb.cian.ru/sale/flat/282487307/;Санкт-Петербург;sale;flat;15;18;3;94.83;33939999;Василеостровский;Морской;;;Глоракс Василеостровский ЖК
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/288050344/;Санкт-Петербург;sale;flat;3;3;3;142.2;44990000;Василеостровский;15-я Васильевского острова линия;24-26;Василеостровская;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169771/;Санкт-Петербург;sale;flat;12;12;3;105.97;25800516;Выборгский;Светлановское;;Удельная;ID Svetlanovskiy
Илья Мерчук;realtor;https://spb.cian.ru/sale/flat/294877709/;Санкт-Петербург;sale;flat;5;25;3;82.0;18500000;Приморский;Шуваловский проспект;37к1;Комендантский проспект;Юбилейный квартал
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998691/;Санкт-Петербург;sale;flat;8;9;3;100.26;53458632;Василеостровский;20-я Васильевского острова линия;19;Василеостровская;Большой, 67
КАПИТАЛ;real_estate_agent;https://spb.cian.ru/sale/flat/298170973/;Санкт-Петербург;sale;flat;1;5;3;58.4;7480000;Фрунзенский;Бухарестская ;27К2;Международная;
RBI;developer;https://spb.cian.ru/sale/flat/250578892/;Санкт-Петербург;sale;flat;1;4;3;325.2;164999999;Петроградский;Крестовский проспект;4;Крестовский остров;Клубный дом Крестовский IV
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/293911873/;Санкт-Петербург;sale;flat;2;6;3;99.9;39900000;Петроградский;Петровский проспект;2с2;Спортивная;"Элитный комплекс ""ROYAL PARK"""
Стоун;developer;https://spb.cian.ru/sale/flat/294087088/;Санкт-Петербург;sale;flat;3;5;3;72.76;8475160;Пушкинский;;;Шушары;Полет ЖК
Азбука Дома;real_estate_agent;https://spb.cian.ru/sale/flat/296219349/;Санкт-Петербург;sale;flat;4;10;3;60.0;10500000;Приморский;Парашютная ;12;Пионерская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753859/;Санкт-Петербург;sale;flat;6;9;3;107.9;28900907;Выборгский; Александра Матросова;3;Лесная;Притяжение
А и Б Агентство Недвижимости и Бизнес партнёры;real_estate_agent;https://spb.cian.ru/sale/flat/270930303/;Санкт-Петербург;sale;flat;1;2;3;70.0;7980000;Красногвардейский;Беломорская ;40;Ладожская;
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998688/;Санкт-Петербург;sale;flat;8;9;3;99.11;54966406;Василеостровский;20-я Васильевского острова линия;19;Спортивная;Большой, 67
Вам к нам;real_estate_agent;https://spb.cian.ru/sale/flat/296738127/;Санкт-Петербург;sale;flat;4;17;3;105.9;29900000;Василеостровский; Одоевского;28;Приморская;
Унистрой;developer;https://spb.cian.ru/sale/flat/292265030/;Санкт-Петербург;sale;flat;9;10;3;127.9;35920000;Красногвардейский;Большая Охта;;Площадь Ленина;Юпоинт ЖК
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/299336764/;Санкт-Петербург;sale;flat;5;7;3;116.0;30500000;Центральный; Марата;47-49;Владимирская;
Базис;developer;https://spb.cian.ru/sale/flat/295196327/;Санкт-Петербург;sale;flat;10;12;3;121.0;39963000;Приморский;Белоостровская ;7;Лесная;Белый остров
Ваш Дом;real_estate_agent;https://spb.cian.ru/sale/flat/297372010/;Санкт-Петербург;sale;flat;11;15;3;64.0;10880000;Красносельский; Рихарда Зорге;10;Ленинский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296375913/;Санкт-Петербург;sale;flat;10;10;3;79.6;22300059;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/298889879/;Санкт-Петербург;sale;flat;10;11;3;110.5;34476000;Адмиралтейский;набережная Обводного Канала;108;Фрунзенская;
GloraX;developer;https://spb.cian.ru/sale/flat/279506981/;Санкт-Петербург;sale;flat;2;20;3;86.6;22259999;Василеостровский; Челюскина;8;;Golden City
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/299371542/;Санкт-Петербург;sale;flat;3;5;3;57.7;10100000;Колпинский;Понтонная ;7к2;Рыбацкое;Юттери
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753830/;Санкт-Петербург;sale;flat;4;9;3;107.3;28750820;Выборгский; Александра Матросова;1;Лесная;Притяжение
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/292988832/;Санкт-Петербург;sale;flat;3;5;3;91.9;19800000;Центральный;Гончарная ;20;Площадь Восстания;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753758/;Санкт-Петербург;sale;flat;8;10;3;96.7;30895650;Выборгский;Светлановское;;Удельная;Svetlana Park
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/298625611/;Санкт-Петербург;sale;flat;1;6;3;126.6;49900000;Курортный;дорога Таможенная;11к1с10;Беговая;е.квартал 
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298656896/;Санкт-Петербург;sale;flat;17;25;3;65.6;14585472;Приморский;Коломяги;;Проспект Просвещения;Новоорловский ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/292014438/;Санкт-Петербург;sale;flat;4;4;3;114.0;65000000;Адмиралтейский;набережная Адмиралтейского Канала;5;Садовая;
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298656697/;Санкт-Петербург;sale;flat;14;18;3;89.4;25021948;Адмиралтейский;бульвар Измайловский;11;Московские ворота;Квартал Галактика
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/286808882/;Санкт-Петербург;sale;flat;7;7;3;161.0;49000000;Курортный;Приморское шоссе;424;Старая Деревня;Crystal
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753462/;Санкт-Петербург;sale;flat;6;8;3;114.5;52555500;Петроградский;Петровский проспект;26к2;Чкаловская;The One
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/288719480/;Санкт-Петербург;sale;flat;8;22;3;100.0;45000000;Выборгский;Оренбургская ;2;Площадь Ленина;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263935/;Санкт-Петербург;sale;flat;8;9;3;114.14;50593730;Центральный;проспект Бакунина;;Площадь Восстания;Bakunina 33
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/295989142/;Санкт-Петербург;sale;flat;2;4;3;100.2;49700000;Центральный;Виленский переулок;9;Чернышевская;
AAG;developer;https://spb.cian.ru/sale/flat/298267779/;Санкт-Петербург;sale;flat;8;12;3;115.3;35759106;Красногвардейский;проспект Шаумяна;14;Новочеркасская;Alter
М16;real_estate_agent;https://spb.cian.ru/sale/flat/297444820/;Санкт-Петербург;sale;flat;15;20;3;83.2;26200000;Василеостровский; Челюскина;8;Приморская;Golden City
Унистрой;developer;https://spb.cian.ru/sale/flat/277296497/;Санкт-Петербург;sale;flat;3;10;3;127.2;38380000;Красногвардейский;Большая Охта;;Площадь Ленина;Юпоинт ЖК
NEXT;real_estate_agent;https://spb.cian.ru/sale/flat/299639156/;Санкт-Петербург;sale;flat;3;8;3;77.46;35600000;Петроградский;набережная Реки Карповки;31к1;Петроградская;
AAG;developer;https://spb.cian.ru/sale/flat/298267785/;Санкт-Петербург;sale;flat;2;12;3;124.8;36965214;Красногвардейский;проспект Шаумяна;14;Новочеркасская;Alter
АДРЕС ЭСТЕЙТ;real_estate_agent;https://spb.cian.ru/sale/flat/275301522/;Санкт-Петербург;sale;flat;4;9;3;105.0;39600000;Петроградский;Аптекарский проспект;5;Петроградская;BOTANICA
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298589033/;Санкт-Петербург;sale;flat;8;8;3;85.9;50251500;Петроградский;Петровский проспект;28к1;Крестовский остров;Grand View
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296805248/;Санкт-Петербург;sale;flat;2;5;3;55.9;8240000;Красногвардейский; Лазо;8К1;;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263829/;Санкт-Петербург;sale;flat;6;9;3;103.22;40205493;Центральный;проспект Бакунина;;Площадь Александра Невского;Bakunina 33
Павел Сливоев;realtor;https://spb.cian.ru/sale/flat/297086441/;Санкт-Петербург;sale;flat;6;26;3;165.8;25499000;Василеостровский; Нахимова;20;Приморская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753455/;Санкт-Петербург;sale;flat;1;8;3;106.7;40332600;Петроградский;Петровский проспект;26к2;Чкаловская;The One
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/293250613/;Санкт-Петербург;sale;flat;1;12;3;69.0;12150000;Приморский;Яхтенная ;9К2;Беговая;
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/299459366/;Санкт-Петербург;sale;flat;18;18;3;93.6;27032012;Адмиралтейский;бульвар Измайловский;9;Фрунзенская;Квартал Галактика
Century 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/296714615/;Санкт-Петербург;sale;flat;1;10;3;57.3;10900000;Фрунзенский; Турку;27;Проспект Славы;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651556/;Санкт-Петербург;sale;flat;3;25;3;90.03;18735243;Приморский;Коломяги;;Проспект Просвещения;Окла ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/297246867/;Санкт-Петербург;sale;flat;10;10;3;165.0;78000000;Петроградский;Пионерская ;50;Чкаловская;Премьер Палас
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660576/;Санкт-Петербург;sale;flat;2;14;3;82.46;18273136;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/294176886/;Санкт-Петербург;sale;flat;5;13;3;90.3;45000000;Красногвардейский;Пискаревский проспект;1;Чернышевская;Четыре горизонта
Строительный трест;developer;https://spb.cian.ru/sale/flat/298534336/;Санкт-Петербург;sale;flat;5;11;3;109.24;28403000;Калининский; Академика Константинова;1к1;Академическая;Наука
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/297175185/;Санкт-Петербург;sale;flat;10;14;3;131.0;35000000;Василеостровский; Нахимова;11;Приморская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299236896/;Санкт-Петербург;sale;flat;7;22;3;63.7;9905350;Красногвардейский;Полюстрово;;Девяткино;Цветной Город
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/299137104/;Санкт-Петербург;sale;flat;17;17;3;91.9;48800000;Василеостровский; Челюскина;2;Приморская;Golden City
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545233/;Санкт-Петербург;sale;flat;5;8;3;108.47;43930350;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
Гарантия;real_estate_agent;https://spb.cian.ru/sale/flat/297457745/;Санкт-Петербург;sale;flat;9;17;3;102.6;21000000;Фрунзенский; Димитрова;2;Купчино;
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/277319831/;Санкт-Петербург;sale;flat;6;12;3;92.6;21679179;Московский;Звёздное;;Звездная;Аквилон Leaves
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/292329018/;Санкт-Петербург;sale;flat;11;12;3;105.6;33500000;Красногвардейский;проспект Шаумяна;14;Новочеркасская;Alter
Строительный трест;developer;https://spb.cian.ru/sale/flat/295198066/;Санкт-Петербург;sale;flat;5;13;3;70.9;21979000;Василеостровский;Гавань;;Приморская;Шкиперский 19 ЖК
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/285376981/;Санкт-Петербург;sale;flat;4;12;3;100.0;32000000;Выборгский;проспект Энгельса;2;Пионерская;Усадьба на Ланском
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120154/;Санкт-Петербург;sale;flat;2;4;3;79.17;13775580;Пушкинский;;;Звездная;Образцовый квартал 15 ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/291273926/;Санкт-Петербург;sale;flat;6;8;3;129.2;44450000;Василеостровский;16-я Васильевского острова линия;37;Василеостровская;
ПИК;developer;https://spb.cian.ru/sale/flat/295870054/;Санкт-Петербург;sale;flat;6;9;3;79.8;29502219;Адмиралтейский;Измайловское;к 2.1;Балтийская;Лермонтовский 54 ЖК
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/292771139/;Санкт-Петербург;sale;flat;7;10;3;99.3;33300000;Невский;проспект Обуховской обороны;70к4;Елизаровская;Эталон на Неве
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299403334/;Санкт-Петербург;sale;flat;6;12;3;76.0;18924000;Красногвардейский;Партизанская ;5Б;Ладожская;ЛСР. Большая Охта
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298751124/;Санкт-Петербург;sale;flat;13;23;3;109.6;34000000;Приморский;Дибуновская ;50;Старая Деревня;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294573126/;Санкт-Петербург;sale;flat;3;18;3;95.3;20489500;Василеостровский;бульвар Головнина;3к1;Горный институт;Колумб (Гавань Капитанов)
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/298744433/;Санкт-Петербург;sale;flat;6;8;3;107.0;45990000;Петроградский;Зверинская ;22;Спортивная;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582533/;Санкт-Петербург;sale;flat;1;5;3;102.2;17300160;Московский; Струве;12;Звездная;Зеленый квартал
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/285283290/;Санкт-Петербург;sale;flat;9;12;3;80.0;9900000;Колпинский;Тверская ;60;Купчино;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286950006/;Санкт-Петербург;sale;flat;11;23;3;142.78;37122800;Московский;Гагаринское;;;Дефанс ЖК
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/298527845/;Санкт-Петербург;sale;flat;6;6;3;137.7;34000000;Центральный;Невский проспект;88;Маяковская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294546051/;Санкт-Петербург;sale;flat;8;8;3;117.9;54575910;Петроградский;Петровский проспект;11к2;Крестовский остров;Neva Haus
ИП Шутикова Е. С.;real_estate_agent;https://spb.cian.ru/sale/flat/289176764/;Санкт-Петербург;sale;flat;1;16;3;79.4;9990000;Красногвардейский;проспект Косыгина;31К2;Улица Дыбенко;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299096481/;Санкт-Петербург;sale;flat;6;19;3;59.54;10449270;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
НЕВАДА-ЦЕНТР;real_estate_agent;https://spb.cian.ru/sale/flat/296189684/;Санкт-Петербург;sale;flat;9;12;3;94.42;17800000;Выборгский;проспект Просвещения;14к4;Проспект Просвещения;
КВС;real_estate_agent;https://spb.cian.ru/sale/flat/295396042/;Санкт-Петербург;sale;flat;4;5;3;54.8;6600000;Колпинский; Адмиралтейская;27;Купчино;
ID 81185522;realtor;https://spb.cian.ru/sale/flat/298490572/;Санкт-Петербург;sale;flat;3;5;3;58.3;6890000;Кировский;проспект Маршала Жукова;72К5;Проспект Ветеранов;
ID 88389518;homeowner;https://spb.cian.ru/sale/flat/299102369/;Санкт-Петербург;sale;flat;4;5;3;55.3;6800000;Пушкинский;Гуммолосаровская ;29;Звездная;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/283488250/;Санкт-Петербург;sale;flat;4;4;3;55.1;6900000;Пушкинский;Березовая ;19;Купчино;
Азбука Дома;real_estate_agent;https://spb.cian.ru/sale/flat/298732166/;Санкт-Петербург;sale;flat;10;15;3;52.0;7090000;Выборгский; Кустодиева;4К2;Проспект Просвещения;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297037467/;Санкт-Петербург;sale;flat;6;12;3;52.3;7600000;Калининский; Ушинского;22/97;Гражданский проспект;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/298091678/;Санкт-Петербург;sale;flat;1;9;3;60.12;8000000;Кировский;проспект Ветеранов;112;Проспект Ветеранов;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297584363/;Санкт-Петербург;sale;flat;6;9;3;57.3;8000000;Выборгский;проспект Художников;18К1;Проспект Просвещения;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951032/;Санкт-Петербург;sale;flat;12;12;3;55.47;8043150;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/296021112/;Санкт-Петербург;sale;flat;6;9;3;64.0;8200000;Красносельский;Петергофское шоссе;11/21;Ленинский проспект;
Твой ДОМ;real_estate_agent;https://spb.cian.ru/sale/flat/290014553/;Санкт-Петербург;sale;flat;1;16;3;65.9;8300000;Красногвардейский;проспект Энтузиастов;47К4;Проспект Большевиков;
Стоун;developer;https://spb.cian.ru/sale/flat/294087711/;Санкт-Петербург;sale;flat;10;11;3;71.9;8375400;Пушкинский;;;Шушары;Полет ЖК
NEDmax;real_estate_agent;https://spb.cian.ru/sale/flat/299414118/;Санкт-Петербург;sale;flat;3;9;3;60.1;8450000;Приморский;Серебристый бульвар;34К1;Комендантский проспект;
Стоун;developer;https://spb.cian.ru/sale/flat/294087128/;Санкт-Петербург;sale;flat;5;5;3;72.76;8475160;Пушкинский;;;Шушары;Полет ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951040/;Санкт-Петербург;sale;flat;12;12;3;58.28;8450600;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280646/;Санкт-Петербург;sale;flat;6;12;3;58.24;8736000;Пушкинский;;;;Аэросити 5 ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298479237/;Санкт-Петербург;sale;flat;6;9;3;64.6;8700000;Кировский; Генерала Симоняка;17;Проспект Ветеранов;
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/299024277/;Санкт-Петербург;sale;flat;2;9;3;58.3;8700000;Колпинский;Пролетарская ;48;Шушары;
ID 81185522;realtor;https://spb.cian.ru/sale/flat/298021208/;Санкт-Петербург;sale;flat;8;9;3;65.5;8650000;Калининский; Демьяна Бедного;30к1;Гражданский проспект;
Реал;real_estate_agent;https://spb.cian.ru/sale/flat/297049021/;Санкт-Петербург;sale;flat;1;9;3;66.7;8800000;Красносельский;проспект Кузнецова;20;Ленинский проспект;
НАШ ГОРОД;real_estate_agent;https://spb.cian.ru/sale/flat/297535706/;Санкт-Петербург;sale;flat;8;9;3;61.7;8850000;Калининский; Вавиловых;7К3;Академическая;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364626/;Санкт-Петербург;sale;flat;5;25;3;57.6;8985600;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Самолет;developer;https://spb.cian.ru/sale/flat/293915653/;Санкт-Петербург;sale;flat;1;11;3;65.08;9001040;Колпинский;;к38;Рыбацкое;Новое Колпино ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364589/;Санкт-Петербург;sale;flat;2;25;3;57.4;9011800;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Альдога;real_estate_agent;https://spb.cian.ru/sale/flat/297537449/;Санкт-Петербург;sale;flat;8;9;3;59.0;9000000;Невский; Евдокима Огнева;8К1;Улица Дыбенко;
ID 111015575;homeowner;https://spb.cian.ru/sale/flat/297128617/;Санкт-Петербург;sale;flat;4;9;3;63.0;9000000;Невский; Антонова-Овсеенко;9К1;Улица Дыбенко;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297080484/;Санкт-Петербург;sale;flat;3;9;3;58.3;9100000;Фрунзенский; Белы Куна;23;Международная;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361201/;Санкт-Петербург;sale;flat;1;24;3;50.9;9167090;Приморский; Ивинская;19к3;Комендантский проспект;Юнтолово
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361401/;Санкт-Петербург;sale;flat;1;17;3;52.9;9241630;Приморский; Ивинская;15;Комендантский проспект;Юнтолово
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361023/;Санкт-Петербург;sale;flat;1;24;3;56.7;9304470;Приморский; Ивинская;19к1;Комендантский проспект;Юнтолово
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280617/;Санкт-Петербург;sale;flat;2;12;3;64.93;9414850;Пушкинский;;;;Аэросити 5 ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/284755058/;Санкт-Петербург;sale;flat;1;9;3;49.25;9447311;Курортный;;582;Парнас;Курортный квартал ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/299405982/;Санкт-Петербург;sale;flat;2;11;3;58.95;9410634;Колпинский;;к39;Рыбацкое;Новое Колпино ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297023532/;Санкт-Петербург;sale;flat;2;25;3;65.0;9425000;Красногвардейский;Полюстрово;69;;Старлайт
Реал;real_estate_agent;https://spb.cian.ru/sale/flat/299114342/;Санкт-Петербург;sale;flat;6;9;3;60.8;9400000;Невский; Подвойского;42;Улица Дыбенко;
ID 81185522;realtor;https://spb.cian.ru/sale/flat/291381480/;Санкт-Петербург;sale;flat;3;5;3;54.6;9390000;Невский; Бабушкина;36;Ломоносовская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299236812/;Санкт-Петербург;sale;flat;2;22;3;63.2;9543200;Красногвардейский;Полюстрово;;Девяткино;Цветной Город
ФСК;developer;https://spb.cian.ru/sale/flat/295182670/;Санкт-Петербург;sale;flat;2;10;3;78.21;9490470;Пушкинский;;;;Ап-квартал Новый Московский ЖК
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/293609520/;Санкт-Петербург;sale;flat;3;9;3;60.2;9480000;Приморский;Серебристый бульвар;6К1;Пионерская;
ID 110923533;homeowner;https://spb.cian.ru/sale/flat/299404106/;Санкт-Петербург;sale;flat;6;9;3;62.4;9500000;Фрунзенский;Будапештская ;101К1;Дунайская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296626605/;Санкт-Петербург;sale;flat;6;25;3;58.9;9600700;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Самолет;developer;https://spb.cian.ru/sale/flat/296000569/;Санкт-Петербург;sale;flat;5;11;3;60.04;9645105;Колпинский;;к39;Рыбацкое;Новое Колпино ЖК
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297407577/;Санкт-Петербург;sale;flat;10;24;3;56.3;9599150;Приморский; Ивинская;19к1;Комендантский проспект;Юнтолово
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361178/;Санкт-Петербург;sale;flat;1;24;3;51.0;9562500;Приморский; Ивинская;19к2;Комендантский проспект;Юнтолово
