author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298769328/;Санкт-Петербург;sale;flat;3;12;2;52.91;15950301;Невский;Невская застава;;Елизаровская;Астра Континенталь ЖК
МетрУМ;real_estate_agent;https://spb.cian.ru/sale/flat/289871014/;Санкт-Петербург;sale;flat;1;6;2;76.0;54999000;Петроградский;Петровский проспект;2с2;Спортивная;"Элитный комплекс ""ROYAL PARK"""
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545152/;Санкт-Петербург;sale;flat;6;8;2;57.47;20143235;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/295652549/;Санкт-Петербург;sale;flat;7;10;2;60.0;27000000;Петроградский;Аптекарский проспект;18;Петроградская;Skandi Klubb
RBI;developer;https://spb.cian.ru/sale/flat/295855498/;Санкт-Петербург;sale;flat;5;16;2;57.5;14564624;Выборгский;Шувалово-Озерки;;Проспект Просвещения;Струны
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/299243368/;Санкт-Петербург;sale;flat;5;6;2;86.1;50004000;Центральный;Захарьевская ;41;Чернышевская;
GloraX;developer;https://spb.cian.ru/sale/flat/292590423/;Санкт-Петербург;sale;flat;4;15;2;43.1;13129999;Красногвардейский;переулок Уткин;;;Апарт-отель GloraX Заневский
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/298588030/;Санкт-Петербург;sale;flat;4;8;2;65.77;26000000;Петроградский;Ремесленная ;17;Василеостровская;
Sun Development;developer;https://spb.cian.ru/sale/flat/293435884/;Санкт-Петербург;sale;flat;2;7;2;65.36;21061933;Василеостровский;11-я Васильевского острова линия;56;Василеостровская;Клубный дом Monodom Line
ID 101178389;homeowner;https://spb.cian.ru/sale/flat/285396474/;Санкт-Петербург;sale;flat;23;23;2;51.3;11400000;Невский; Славянская;8;Рыбацкое;Живи! в Рыбацком
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465505/;Санкт-Петербург;sale;flat;2;12;2;59.2;19269600;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/297470518/;Санкт-Петербург;sale;flat;7;7;2;94.5;39500000;Петроградский;Малая Разночинная ;10;;Биография
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419301/;Санкт-Петербург;sale;flat;14;23;2;77.18;21533220;Московский;Гагаринское;;;Дефанс ЖК
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/298974299/;Санкт-Петербург;sale;flat;12;13;2;52.0;10990000;Приморский;проспект Авиаконструкторов;61;Комендантский проспект;Полис Приморский
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419298/;Санкт-Петербург;sale;flat;14;23;2;75.62;21097980;Московский;Гагаринское;;;Дефанс ЖК
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/299283976/;Санкт-Петербург;sale;flat;7;14;2;58.0;21000000;Приморский;Белоостровская ;10к1;Лесная;ЦДС Черная речка
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419295/;Санкт-Петербург;sale;flat;16;23;2;74.84;20543580;Московский;Гагаринское;;;Дефанс ЖК
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/299568156/;Санкт-Петербург;sale;flat;7;8;2;107.7;53000000;Приморский;Приморский проспект;78к4;Беговая;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297419303/;Санкт-Петербург;sale;flat;15;23;2;83.15;23947200;Московский;Гагаринское;;;Дефанс ЖК
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/295684966/;Санкт-Петербург;sale;flat;3;5;2;48.4;9690000;Выборгский;Дрезденская ;4;Удельная;
GloraX;developer;https://spb.cian.ru/sale/flat/279351684/;Санкт-Петербург;sale;flat;10;14;2;58.17;19019999;Красногвардейский;проспект Энергетиков;2;;GloraX Заневский
Престиж;real_estate_agent;https://spb.cian.ru/sale/flat/293338134/;Санкт-Петербург;sale;flat;12;12;2;79.9;24000000;Приморский;проспект Авиаконструкторов;54;Комендантский проспект;Modum
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299636365/;Санкт-Петербург;sale;flat;2;11;2;71.87;24359720;Красногвардейский; Стахановцев;1;Новочеркасская;Малоохтинский, 68
BE HOME;real_estate_agent;https://spb.cian.ru/sale/flat/294216272/;Санкт-Петербург;sale;flat;3;8;2;79.6;42500000;Центральный;Кирочная ;31к2;Чернышевская;Радищева 39
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299451114/;Санкт-Петербург;sale;flat;3;23;2;124.4;40193640;Выборгский;аллея Академика Лихачева;7;Площадь Мужества;Институтский, 16
Огни Города;real_estate_agent;https://spb.cian.ru/sale/flat/297860705/;Санкт-Петербург;sale;flat;4;5;2;51.5;15500000;Василеостровский;Гаванская ;7;Василеостровская;
РСТИ;developer;https://spb.cian.ru/sale/flat/293496486/;Санкт-Петербург;sale;flat;6;8;2;68.9;29137942;Петроградский;Петровский проспект;22к2;Крестовский остров;Familia
Павел Пресняков;realtor;https://spb.cian.ru/sale/flat/298710770/;Санкт-Петербург;sale;flat;7;11;2;76.5;22500000;Василеостровский;набережная Реки Смоленки;3к2;Спортивная;Самоцветы
GloraX;developer;https://spb.cian.ru/sale/flat/299481464/;Санкт-Петербург;sale;flat;2;9;2;59.87;17009999;Адмиралтейский; Шкапина;43-45;Балтийская;GloraX Балтийская
Престиж;real_estate_agent;https://spb.cian.ru/sale/flat/297411594/;Санкт-Петербург;sale;flat;11;18;2;65.5;16600000;Василеостровский;Морская набережная;37к1Б;Приморская;
Сенатор;developer;https://spb.cian.ru/sale/flat/289388356/;Санкт-Петербург;sale;flat;5;12;2;46.0;16826400;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/299178610/;Санкт-Петербург;sale;flat;3;11;2;45.9;14458500;Приморский;Фермское шоссе;12Б;Удельная;
РСТИ;developer;https://spb.cian.ru/sale/flat/295858733/;Санкт-Петербург;sale;flat;2;9;2;49.64;11676359;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
Барокко;real_estate_agent;https://spb.cian.ru/sale/flat/291444345/;Санкт-Петербург;sale;flat;4;13;2;43.0;16200000;Василеостровский; Беринга;27к6;Приморская;Дом на Васильевском
Рикэл;developer;https://spb.cian.ru/sale/flat/292061881/;Санкт-Петербург;sale;flat;5;25;2;78.7;14402100;Калининский;Светлановский проспект;121к1;Гражданский проспект;Эврика
ID 113421366;homeowner;https://spb.cian.ru/sale/flat/298701825/;Санкт-Петербург;sale;flat;7;17;2;74.5;17890000;Василеостровский; Нахимова;20;Приморская;
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361093/;Санкт-Петербург;sale;flat;17;24;2;53.8;9221320;Приморский; Ивинская;19к1;Комендантский проспект;Юнтолово
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/298654211/;Санкт-Петербург;sale;flat;3;5;2;42.6;7990000;Московский;Благодатная ;29;Электросила;
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/273852684/;Санкт-Петербург;sale;flat;2;9;2;87.9;32399940;Петроградский; Малая Зеленина;;Чкаловская;Квадрия
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/299243370/;Санкт-Петербург;sale;flat;2;7;2;69.9;20131000;Адмиралтейский;Галерная ;40;Адмиралтейская;Голландия
GloraX;developer;https://spb.cian.ru/sale/flat/286919314/;Санкт-Петербург;sale;flat;4;19;2;59.95;15599999;Василеостровский;Морской;;;Глоракс Премиум Василеостровский ЖК
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/299568164/;Санкт-Петербург;sale;flat;3;3;2;81.9;45000000;Центральный;набережная Реки Фонтанки;47;;
AAG;developer;https://spb.cian.ru/sale/flat/298529997/;Санкт-Петербург;sale;flat;3;8;2;68.34;30076946;Петроградский;Пионерская ;53;Чкаловская;Avant
ID 34997390;unknown;https://spb.cian.ru/sale/flat/298484165/;Санкт-Петербург;sale;flat;3;11;2;77.0;43900000;Петроградский;Петровский проспект;11к3;Спортивная;Neva Haus
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753925/;Санкт-Петербург;sale;flat;5;8;2;64.9;27160650;Петроградский;Петровский проспект;28к2;Крестовский остров;Grand View
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/299243373/;Санкт-Петербург;sale;flat;4;8;2;70.0;32000000;Петроградский;Петровский проспект;22к2;Крестовский остров;Familia
AAG;developer;https://spb.cian.ru/sale/flat/298322119/;Санкт-Петербург;sale;flat;2;9;2;76.98;25522693;Красногвардейский; Помяловского;;Новочеркасская;Akzent
BE HOME;real_estate_agent;https://spb.cian.ru/sale/flat/294764537/;Санкт-Петербург;sale;flat;5;15;2;57.3;24500000;Красногвардейский;Магнитогорская ;3к2;Новочеркасская;Magnifika Lifestyle
AAG;developer;https://spb.cian.ru/sale/flat/298267682/;Санкт-Петербург;sale;flat;3;7;2;52.13;29338861;Василеостровский;Васильевский;;Василеостровская;Amo
Анна Константинова;realtor;https://spb.cian.ru/sale/flat/298759184/;Санкт-Петербург;sale;flat;3;17;2;65.7;15300000;Московский;Варшавская ;19к2;Электросила;
Унистрой;developer;https://spb.cian.ru/sale/flat/277296427/;Санкт-Петербург;sale;flat;5;10;2;67.6;20720000;Красногвардейский;Большая Охта;;Площадь Ленина;Юпоинт ЖК
ID 22527112;homeowner;https://spb.cian.ru/sale/flat/295371498/;Санкт-Петербург;sale;flat;4;14;2;73.5;16900000;Московский;Черниговская ;17;Фрунзенская;Квартал Che
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753885/;Санкт-Петербург;sale;flat;2;8;2;70.0;22400000;Петроградский;Петровский проспект;24к2;;Петровский квартал на воде
Престиж;real_estate_agent;https://spb.cian.ru/sale/flat/277111225/;Санкт-Петербург;sale;flat;13;19;2;65.0;12590000;Василеостровский; Вадима Шефнера;10к1;Приморская;"Светлый мир ""Я-романтик"""
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753480/;Санкт-Петербург;sale;flat;3;6;2;72.3;40343400;Московский; Гастелло;7;Московская;Victory Plaza
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/285457456/;Санкт-Петербург;sale;flat;3;10;2;78.8;37400000;Центральный;Кирочная ;70;Чернышевская;Монополист
Красная стрела;developer;https://spb.cian.ru/sale/flat/268560182/;Санкт-Петербург;sale;flat;7;7;2;54.7;27000000;Адмиралтейский;Звенигородская ;7к2;Звенигородская;Артхаус
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/295476817/;Санкт-Петербург;sale;flat;4;4;2;89.0;84500000;Центральный;Гагаринская ;1/24;;
RBI;developer;https://spb.cian.ru/sale/flat/299131882/;Санкт-Петербург;sale;flat;3;14;2;48.7;16000000;Фрунзенский;Волковское;;Волковская;Аэронавт ЖК
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/297371569/;Санкт-Петербург;sale;flat;4;6;2;76.6;37103093;Петроградский;Петровский проспект;2с2;;"Элитный комплекс ""ROYAL PARK"""
RBI;developer;https://spb.cian.ru/sale/flat/299131450/;Санкт-Петербург;sale;flat;4;9;2;70.6;28595965;Центральный;Лиговка-Ямская;;Площадь Восстания;Миръ
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/287440982/;Санкт-Петербург;sale;flat;1;4;2;111.3;127666888;Петроградский;1-я Березовая аллея;7;;Резиденция на Каменном
GloraX;developer;https://spb.cian.ru/sale/flat/279506976/;Санкт-Петербург;sale;flat;3;20;2;86.4;22339999;Василеостровский; Челюскина;8;;Golden City
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/297720134/;Санкт-Петербург;sale;flat;4;6;2;77.0;38134021;Петроградский;Петровский проспект;2с2;;"Элитный комплекс ""ROYAL PARK"""
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/298977566/;Санкт-Петербург;sale;flat;3;23;2;50.14;8772153;Приморский; Ивинская;1к2;Зенит;ПАРК-КВАРТАЛ Юнтолово
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/293810985/;Санкт-Петербург;sale;flat;23;25;2;59.2;7210000;Выборгский; Тихоокеанская;1к2;Проспект Просвещения;в Парголово
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/284740254/;Санкт-Петербург;sale;flat;3;7;2;59.2;23680000;Петроградский;набережная Реки Карповки;31к2;Петроградская;Северная Корона
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/292047743/;Санкт-Петербург;sale;flat;1;5;2;101.6;84858453;Петроградский;набережная Гребного канала;1;Крестовский остров;"Комплекс резиденций ""Императорский Яхтъ-клуб"""
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361356/;Санкт-Петербург;sale;flat;25;27;2;44.0;9760212;Выборгский;проезд Толубеевский;34к2;;Северная долина
Ринкон;real_estate_agent;https://spb.cian.ru/sale/flat/294840766/;Санкт-Петербург;sale;flat;2;13;2;53.7;6200000;Пушкинский;Московское шоссе;286;Шушары;
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998111/;Санкт-Петербург;sale;flat;6;9;2;58.76;23766070;Приморский;Чёрная речка;;Черная речка;Черная речка, 41
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/293609105/;Санкт-Петербург;sale;flat;4;9;2;45.9;9700000;Калининский; Черкасова;4К1;Гражданский проспект;
GloraX;developer;https://spb.cian.ru/sale/flat/299606501/;Санкт-Петербург;sale;flat;8;18;2;48.97;14209999;Василеостровский;Морской;;;Глоракс Василеостровский ЖК
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/292459289/;Санкт-Петербург;sale;flat;4;5;2;37.0;7295000;Фрунзенский;Будапештская ;40к1;Проспект Славы;
Красная Стрела;developer;https://spb.cian.ru/sale/flat/298270928/;Санкт-Петербург;sale;flat;4;9;2;64.6;20546283;Василеостровский;7-я Васильевского острова линия;84;Василеостровская;Регенбоген
DealEstate;real_estate_agent;https://spb.cian.ru/sale/flat/296307739/;Санкт-Петербург;sale;flat;8;25;2;70.0;27900000;Выборгский;Большой Сампсониевский проспект;4-6;Площадь Ленина;
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/296517684/;Санкт-Петербург;sale;flat;4;9;2;58.16;22100800;Петроградский;Петроградская набережная;38;Горьковская;Мануфактура James Beck
МетрУМ;real_estate_agent;https://spb.cian.ru/sale/flat/297228540/;Санкт-Петербург;sale;flat;3;5;2;71.3;39950000;Курортный; Максима Горького;2Ас3;;Russian seasons
Базис;developer;https://spb.cian.ru/sale/flat/295734467/;Санкт-Петербург;sale;flat;11;12;2;58.6;20510000;Приморский;Белоостровская ;7;Лесная;Белый остров
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/293974978/;Санкт-Петербург;sale;flat;5;5;2;57.14;8650000;Петродворцовый; Парковая;14к2;Проспект Ветеранов;Новый Петергоф
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295123205/;Санкт-Петербург;sale;flat;2;6;2;56.31;18000026;Василеостровский;Уральская ;;Василеостровская;Amber Club
ID 28311522;realtor;https://spb.cian.ru/sale/flat/295993227/;Санкт-Петербург;sale;flat;13;13;2;55.0;24000000;Красногвардейский;Пискаревский проспект;1;Площадь Ленина;Четыре горизонта
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263988/;Санкт-Петербург;sale;flat;2;9;2;62.59;23608848;Центральный;проспект Бакунина;;Площадь Александра Невского;Bakunina 33
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/299165441/;Санкт-Петербург;sale;flat;6;10;2;60.1;12500000;Фрунзенский;Бухарестская ;156к1;Дунайская;
AAG;developer;https://spb.cian.ru/sale/flat/298267765/;Санкт-Петербург;sale;flat;1;7;2;63.0;29275793;Василеостровский;20-я Васильевского острова линия;5;Горный институт;Маленькая Франция
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/293981424/;Санкт-Петербург;sale;flat;6;7;2;67.6;54900000;Адмиралтейский;Конногвардейский бульвар;5;;Монферран
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998693/;Санкт-Петербург;sale;flat;4;9;2;82.31;36669105;Василеостровский;20-я Васильевского острова линия;19;Василеостровская;Большой, 67
Районный Агент;real_estate_agent;https://spb.cian.ru/sale/flat/296405733/;Санкт-Петербург;sale;flat;5;12;2;48.0;9300000;Выборгский;проспект Просвещения;35;Проспект Просвещения;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/292788614/;Санкт-Петербург;sale;flat;3;9;2;56.33;18900348;Невский;Невская застава;;Елизаровская;Астра Марин ЖК
ID 96935847;homeowner;https://spb.cian.ru/sale/flat/292550784/;Санкт-Петербург;sale;flat;8;17;2;55.0;9990000;Невский;Народная ;53к2;Ломоносовская;Каролина
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753449/;Санкт-Петербург;sale;flat;3;8;2;72.9;30618000;Петроградский;Петровский проспект;26к2;Чкаловская;The One
ТЕРРАСА Загородная Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298924530/;Санкт-Петербург;sale;flat;8;25;2;56.5;12250000;Приморский;шоссе Суздальское;26к2;Проспект Просвещения;Новоорловский
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/297998518/;Санкт-Петербург;sale;flat;3;10;2;53.98;20345062;Приморский;Лисичанская ;22;Черная речка;Лисичанская, 22
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/286119678/;Санкт-Петербург;sale;flat;5;8;2;73.0;31900000;Петроградский;Петровский проспект;26к2;Крестовский остров;The One
ПИК;developer;https://spb.cian.ru/sale/flat/292390935/;Санкт-Петербург;sale;flat;6;13;2;55.9;15634340;Выборгский;Сампсониевское;;Лесная;Кантемировская 11 ЖК
PRO.Flat;real_estate_agent;https://spb.cian.ru/sale/flat/299463854/;Санкт-Петербург;sale;flat;5;5;2;98.0;48900000;Петроградский;Константиновский проспект;26;Крестовский остров;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296753784/;Санкт-Петербург;sale;flat;2;10;2;62.3;16821000;Выборгский;Манчестерская ;3к1;Удельная;Svetlana Park
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/296905182/;Санкт-Петербург;sale;flat;5;15;2;64.2;17990000;Приморский; Савушкина;36;Черная речка;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475792/;Санкт-Петербург;sale;flat;2;11;2;56.13;17694982;Московский;Благодатная ;50;Электросила;iD Park Pobedy
РЕНТАВЕД;real_estate_agent;https://spb.cian.ru/sale/flat/290982257/;Санкт-Петербург;sale;flat;4;4;2;76.0;17500000;Центральный; Печатника Григорьева;14;Лиговский проспект;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/298366966/;Санкт-Петербург;sale;flat;5;9;2;73.2;23292240;Петроградский;Петровский проспект;9к2;Спортивная;Neva Haus
ID 66175945;homeowner;https://spb.cian.ru/sale/flat/299637754/;Санкт-Петербург;sale;flat;6;19;2;54.0;13000000;Выборгский;проспект Энгельса;126К2;Озерки;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545149/;Санкт-Петербург;sale;flat;5;8;2;57.5;19866250;Петроградский;Петровский;;Чкаловская;Нева Резиденс ЖК
NEDmax;real_estate_agent;https://spb.cian.ru/sale/flat/298751505/;Санкт-Петербург;sale;flat;3;14;2;71.3;30500000;Калининский; Жукова;1;Площадь Ленина;Пять Звезд
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296754047/;Санкт-Петербург;sale;flat;4;8;2;41.16;20188980;Василеостровский;;;Горный институт;Империал Клаб ЖК
ID 9156904;realtor;https://spb.cian.ru/sale/flat/297486726/;Санкт-Петербург;sale;flat;5;5;2;45.0;5600000;Красносельский;проспект Народного ополчения;231;Проспект Ветеранов;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/294487242/;Санкт-Петербург;sale;flat;2;7;2;64.39;18700111;Выборгский;Светлановское;;Удельная;Панорама парк Сосновка
Торговый Дом Невский;real_estate_agent;https://spb.cian.ru/sale/flat/296594096/;Санкт-Петербург;sale;flat;8;12;2;68.8;19800000;Приморский;Белоостровская ;28;Черная речка;Domino
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475925/;Санкт-Петербург;sale;flat;2;10;2;61.65;24660000;Московский;Московский проспект;72к2;Фрунзенская;ID Moskovskiy
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/298109201/;Санкт-Петербург;sale;flat;3;5;2;45.7;7700000;Красногвардейский;шоссе Революции;33К5;Новочеркасская;
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266867765/;Санкт-Петербург;sale;flat;2;12;2;65.08;14643000;Приморский;проспект Авиаконструкторов;54;Комендантский проспект;Modum
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/299145153/;Санкт-Петербург;sale;flat;3;9;2;76.1;33300000;Петроградский;Петровский проспект;9к2;Василеостровская;Neva Haus
ПИК;developer;https://spb.cian.ru/sale/flat/295906217/;Санкт-Петербург;sale;flat;3;14;2;51.5;14447552;Фрунзенский;Волковское;1;Обводный канал;Аэронавт ЖК
ID 67807632;homeowner;https://spb.cian.ru/sale/flat/298639567/;Санкт-Петербург;sale;flat;2;5;2;43.1;10100000;Выборгский;Дрезденская ;22;Удельная;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294538554/;Санкт-Петербург;sale;flat;10;12;2;54.2;11441620;Московский;Московское шоссе;3к5;Звездная;NEOPARK
КВС;real_estate_agent;https://spb.cian.ru/sale/flat/297416495/;Санкт-Петербург;sale;flat;8;8;2;58.0;8000000;Невский;Народная ;81;Ломоносовская;
ПИК;developer;https://spb.cian.ru/sale/flat/290735524/;Санкт-Петербург;sale;flat;2;12;2;47.8;12949593;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
КВС;real_estate_agent;https://spb.cian.ru/sale/flat/292244955/;Санкт-Петербург;sale;flat;2;4;2;54.08;9000000;Выборгский;Нейшлотский переулок;6;Выборгская;
Интеском;developer;https://spb.cian.ru/sale/flat/291961828/;Санкт-Петербург;sale;flat;3;5;2;66.2;15557000;Выборгский; Береговая;12;Проспект Просвещения;Loft у Озера
ID 2166514;realtor;https://spb.cian.ru/sale/flat/297571570/;Санкт-Петербург;sale;flat;3;9;2;45.9;10200000;Выборгский;проспект Энгельса;143К1;Проспект Просвещения;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/299648236/;Санкт-Петербург;sale;flat;2;10;2;66.86;26680015;Адмиралтейский;Малодетскосельский проспект;40;Технологический институт;Идеалист
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/292003709/;Санкт-Петербург;sale;flat;5;5;2;43.0;6300000;Невский; Шелгунова;12;Пролетарская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/294799843/;Санкт-Петербург;sale;flat;1;4;2;55.32;11500499;Красносельский;проспект Буденного;13;Ленинский проспект;Солнечный город. Резиденции
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/290837931/;Санкт-Петербург;sale;flat;11;11;2;52.1;11000000;Выборгский;проспект Луначарского;1К1;Озерки;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294545597/;Санкт-Петербург;sale;flat;9;17;2;61.39;14426650;Василеостровский;Гавань;12;Горный институт;Морская Набережная ЖК
КВС;real_estate_agent;https://spb.cian.ru/sale/flat/291600690/;Санкт-Петербург;sale;flat;3;4;2;52.2;8895000;Выборгский;Лесной проспект;8Б;Выборгская;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/299648266/;Санкт-Петербург;sale;flat;10;12;2;48.87;12893861;Выборгский;Светлановское;;Удельная;ID Svetlanovskiy
QASABO;real_estate_agent;https://spb.cian.ru/sale/flat/298662692/;Санкт-Петербург;sale;flat;4;13;2;62.5;17000000;Василеостровский;набережная Реки Смоленки;35к1;Приморская;Айно
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/297023885/;Санкт-Петербург;sale;flat;2;16;2;56.74;14756890;Приморский;Коломяжский проспект;13к3;Пионерская;Приморский квартал
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/299463371/;Санкт-Петербург;sale;flat;2;6;2;75.8;19999000;Центральный;Невский проспект;23;Гостиный двор;
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/298137317/;Санкт-Петербург;sale;flat;4;8;2;59.8;34671651;Петроградский;Петровский;;Чкаловская;17/33 Петровский остров
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/295276074/;Санкт-Петербург;sale;flat;8;9;2;44.1;6400000;Невский;проспект Солидарности;8К1;Проспект Большевиков;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582586/;Санкт-Петербург;sale;flat;2;12;2;52.7;14300355;Московский;м. Ленинский проспект;;Ленинский проспект;Сенат
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/286725714/;Санкт-Петербург;sale;flat;7;8;2;60.4;11800000;Московский; Типанова;36к3;Московская;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/298056563/;Санкт-Петербург;sale;flat;7;25;2;52.06;10419907;Приморский;Коломяги;;Проспект Просвещения;Френдс ЖК
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/298065790/;Санкт-Петербург;sale;flat;3;7;2;75.0;26000000;Центральный;9-я Советская ;5;Площадь Восстания;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660570/;Санкт-Петербург;sale;flat;2;14;2;58.68;13314492;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/299479582/;Санкт-Петербург;sale;flat;2;5;2;42.0;7200000;Московский;Звездная ;18;Звездная;
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720462/;Санкт-Петербург;sale;flat;2;12;2;68.56;16882215;Приморский; Плесецкая;2;Комендантский проспект;Ariosto!
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/292370655/;Санкт-Петербург;sale;flat;4;5;2;54.8;26000000;Петроградский;набережная Мартынова;12;Крестовский остров;
Полис;developer;https://spb.cian.ru/sale/flat/298845828/;Санкт-Петербург;sale;flat;2;13;2;51.53;12348888;Приморский;аллея Арцеуловская;9;Пионерская;Полис Приморский 2
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/284105381/;Санкт-Петербург;sale;flat;12;12;2;54.1;8000000;Фрунзенский;Малая Карпатская ;23К1;Дунайская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294544586/;Санкт-Петербург;sale;flat;2;15;2;71.1;16928910;Невский;Октябрьская набережная;57к3;Елизаровская;Цивилизация на Неве
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/292937959/;Санкт-Петербург;sale;flat;7;16;2;57.8;10800000;Василеостровский;Морская набережная;15Б;Приморская;
